timestamp	delay_ms	delay_smooth
1761758188139073	42.881	40.979
1761758188151629	43.450	40.413
1761758188160858	40.265	40.292
1761758188170212	36.830	40.131
1761758188186683	40.164	40.474
1761758188197799	38.342	39.945
1761758188212005	39.455	39.756
1761758188223835	38.381	39.933
1761758188238705	40.168	40.064
1761758188250939	39.511	40.299
1761758188265463	40.994	40.065
1761758188281960	45.216	40.245
1761758188290390	41.583	40.798
1761758188300345	39.177	41.228
1761758188311682	37.823	41.362
1761758188326788	40.143	41.831
1761758188343779	44.986	41.906
1761758188353427	42.682	41.858
1761758188364559	41.501	42.078
1761758188379039	44.206	42.423
1761758188388654	41.741	42.512
1761758188403726	44.742	42.796
1761758188415095	43.783	42.826
1761758188426277	42.626	42.944
1761758188435180	38.709	42.867
1761758188451870	42.983	42.462
1761758188467055	45.289	42.002
1761758188478080	43.860	41.453
1761758188486963	40.735	41.345
1761758188498671	40.155	41.290
1761758188508211	37.142	41.832
1761758188523261	39.246	41.929
1761758188538955	42.706	42.082
1761758188550585	42.072	41.978
1761758188565444	44.130	42.162
1761758188577785	43.956	42.059
1761758188593557	46.817	42.178
1761758188601975	42.818	42.545
1761758188613727	42.574	42.129
1761758188622647	39.131	41.909
1761758188634445	38.325	41.199
1761758188651991	42.919	40.865
1761758188660222	38.551	40.562
1761758188674650	39.871	40.632
1761758188684612	37.023	41.073
1761758188701107	40.623	41.634
1761758188716767	43.780	42.053
1761758188728969	43.521	41.770
1761758188745183	46.989	42.267
1761758188754936	44.743	42.498
1761758188764795	42.509	43.408
1761758188774785	40.092	43.751
1761758188790133	43.518	44.119
1761758188801055	42.187	44.250
1761758188816948	46.121	44.032
1761758188827356	44.052	44.942
1761758188842990	47.457	45.661
1761758188852965	44.835	46.260
1761758188864973	44.809	46.194
1761758188886139	53.844	46.121
1761758188894592	49.693	45.487
1761758188903921	46.080	44.834
1761758188913361	42.867	44.198
1761758188923931	41.453	43.636
1761758188934525	39.785	42.814
1761758188944727	37.514	41.349
1761758188961282	41.104	40.198
1761758188971905	39.216	39.710
1761758188982187	36.581	39.771
1761758188997240	39.195	39.848
1761758189008919	38.183	39.765
1761758189024836	41.203	39.825
1761758189039504	43.476	39.781
1761758189050220	42.221	39.588
1761758189059284	38.956	39.959
1761758189071001	38.112	40.534
1761758189086579	40.667	41.049
1761758189095892	37.282	40.923
1761758189111799	40.298	40.523
1761758189128965	44.947	40.421
1761758189139329	43.330	40.906
1761758189148154	39.937	41.449
1761758189160308	39.478	41.561
1761758189174850	41.200	42.313
1761758189189795	43.813	42.809
1761758189201629	43.542	43.163
1761758189212085	41.780	43.203
1761758189226894	44.805	43.431
1761758189239417	45.255	44.041
1761758189254850	48.486	44.357
1761758189262550	43.731	44.602
1761758189273425	42.215	44.766
1761758189289683	45.586	44.842
1761758189301038	44.359	44.780
1761758189315931	46.257	44.390
1761758189327484	45.186	43.892
1761758189337846	42.539	43.812
1761758189352148	44.183	44.061
1761758189362462	41.354	43.728
1761758189377345	43.511	43.471
1761758189389788	42.929	42.812
1761758189404255	44.711	42.450
1761758189413827	42.254	42.592
1761758189425626	41.784	42.471
1761758189436057	39.672	42.610
1761758189450989	41.558	42.142
1761758189465844	43.965	42.066
1761758189476976	42.968	42.006
1761758189488937	42.744	42.188
1761758189497531	38.831	42.251
1761758189513743	42.168	42.269
1761758189528025	44.118	41.878
1761758189540148	44.076	42.005
1761758189550645	42.408	41.995
