1761584531654810	55.962000
1761584531955452	304.512000
1761584531990469	283.197000
1761584532049686	285.304000
1761584532119042	298.764000
1761584532174989	298.652000
1761584532227681	295.386000
1761584532279417	290.672000
1761584532331063	285.727000
1761584532409511	308.606000
1761584532473778	316.981000
1761584532526747	315.232000
1761584532578728	311.347000
1761584532631099	307.791000
1761584532705721	325.935000
1761584532759511	323.721000
1761584532811456	319.612000
1761584532911647	363.894000
1761584532939567	335.917000
1761584532940036	279.385000
1761584532942970	227.314000
1761584532948030	177.272000
1761584532950156	67.616000
1761584532975042	40.521000
1761584533028704	42.553000
1761584533077268	39.557000
1761584533128438	39.213000
1761584533180965	40.214000
1761584533232811	40.568000
1761584533234153	93.402000
1761584533235364	43.121000
1761584533284029	40.201000
1761584533335762	40.500000
1761584533386431	39.585000
1761584533435685	37.287000
1761584533485536	35.583000
1761584533538862	37.465000
1761584533592661	39.760000
1761584533642283	37.939000
1761584533696932	41.030000
1761584533751467	44.091000
1761584533797541	38.227000
1761584533850819	39.982000
1761584533899049	36.695000
1761584533950474	36.620000
1761584534002486	37.120000
1761584534052582	35.703000
1761584534105014	36.609000
1761584534159647	39.783000
1761584534207771	36.388000
1761584534259754	36.896000
1761584534260584	89.201000
1761584534261744	38.886000
1761584534311439	37.061000
1761584534363586	37.756000
1761584534416709	39.435000
1761584534468549	39.727000
1761584534520012	39.673000
1761584534568266	36.455000
1761584534618648	35.333000
1761584534671980	37.157000
1761584534723412	37.104000
1761584534777770	39.951000
1761584534828130	38.661000
1761584534888434	47.426000
1761584534935385	42.847000
1761584534984594	40.556000
1761584535036633	41.046000
1761584535087822	40.724000
1761584535140134	41.534000
1761584535191546	41.495000
1761584535244061	42.224000
1761584535292620	39.195000
1761584535345008	39.929000
1761584535396986	40.352000
1761584535446852	38.369000
1761584535498588	38.467000
1761584535553471	41.736000
1761584535604496	41.213000
1761584535659561	44.698000
1761584535710137	43.850000
1761584535761527	43.650000
1761584535813308	43.943000
1761584535865135	44.068000
1761584535917520	44.664000
1761584535970514	45.908000
1761584536021822	45.427000
1761584536074171	45.953000
1761584536126729	46.772000
1761584536179347	47.732000
1761584536228639	45.257000
1761584536279175	43.515000
1761584536330790	43.465000
1761584536382663	43.668000
1761584536434945	44.257000
1761584536487897	45.527000
1761584536539074	45.062000
1761584536589719	44.088000
1761584536641170	43.770000
1761584536692673	43.495000
1761584536744296	43.462000
