1761586503266628	10.000000
1761586504293020	249.368080
1761586505299666	267.073249
1761586506330959	232.847631
1761586507365142	199.378668
1761586508401858	173.455182
1761586509447357	149.460858
1761586510450298	133.334967
1761586511461949	115.530121
1761586512493158	107.589956
1761586513532166	105.234158
1761586514574801	109.836806
1761586515602829	109.264783
1761586516644155	103.303070
1761586517688622	106.239642
1761586518717396	103.785361
1761586519755038	108.560848
1761586520792602	104.799758
1761586521843297	105.969279
1761586522876084	104.789352
1761586523914229	105.626049
1761586524946193	103.612182
1761586525983916	105.137766
1761586527022528	105.935352
1761586528051377	104.007904
1761586529095929	108.928793
1761586530129185	103.114730
1761586531161051	105.397318
1761586532204183	104.998412
1761586533235893	104.631351
1761586534277895	108.699726
1761586535305745	104.840770
1761586536353266	104.622849
1761586537381305	104.587191
1761586538422384	106.142840
1761586539460471	104.833207
1761586540488839	105.295615
1761586541523207	105.917979
1761586542557780	104.216323
1761586543591916	104.062629
1761586544634043	105.168987
1761586545664121	104.350851
1761586546702070	105.687091
1761586547733026	105.124152
1761586548774007	109.743306
1761586549818637	90.086981
1761586550841975	85.744307
1761586551870583	79.663762
1761586552908590	78.335598
1761586553940633	81.895069
1761586554966105	76.621084
1761586556005213	78.135497
1761586557032204	77.859004
1761586558076444	79.507855
1761586559101860	76.642927
1761586560144337	78.588286
1761586561176846	78.472772
1761586562210705	79.224280
1761586563261470	77.582613
1761586564295452	78.366774
1761586565337726	78.088943
1761586566370436	79.086863
1761586567403499	78.264014
1761586568443041	78.160336
1761586569472428	78.454935
1761586570509212	78.745447
1761586571540969	79.355590
1761586572576194	78.856957
1761586573610441	77.169697
1761586574653574	78.878936
1761586575686313	78.903058
1761586576716298	77.656575
1761586577749138	79.311907
1761586578789427	78.683658
1761586579819891	78.845649
1761586580859962	78.647211
1761586581890908	78.463370
1761586582926376	77.838477
1761586583962123	78.680630
1761586584996111	78.213096
1761586586028309	78.455908
1761586587061238	78.017083
1761586588096665	78.410285
1761586589130677	82.093598
1761586590161442	77.124304
1761586591202331	77.360813
1761586592236059	79.191301
1761586593278465	77.853134
1761586594314697	95.938911
1761586595374746	114.210456
1761586596378008	111.629912
1761586597399172	103.317492
1761586598439080	106.593343
1761586599463201	105.355953
1761586600494955	103.840565
1761586601542695	105.866697
1761586602576193	105.455465
1761586603605111	105.274692
1761586604647379	105.555174
1761586605678189	105.315149
1761586606709864	104.247712
1761586607747548	105.367368
1761586608777377	104.986973
1761586609818924	106.531934
1761586610850340	104.339527
1761586611893348	105.350964
1761586612925020	104.787332
1761586613957099	106.604663
1761586614992345	105.264086
1761586616019989	104.983503
1761586617055820	105.519214
1761586618095883	104.920583
1761586619129189	105.747575
1761586620161662	103.937429
1761586621198497	104.861149
1761586622228921	104.681571
1761586623265561	104.789046
