1761584756747851	84.074000
1761584757748213	202.349625
1761584758752398	65.518682
1761584759797181	44.475350
1761584760802377	52.269053
1761584761829762	63.875000
1761584762869075	75.764053
1761584763910307	78.434684
1761584764952356	79.727263
1761584765987151	79.591579
1761584767018817	79.197158
1761584768052429	79.908789
1761584769081604	78.530053
1761584770129080	80.671632
1761584771166193	79.202211
1761584772204038	79.696526
1761584773239096	78.976316
1761584774276398	79.386316
1761584775317307	79.880474
1761584776356952	79.833789
1761584777395535	79.388053
1761584778432963	79.747842
1761584779473542	79.706158
1761584780517077	79.662105
1761584781552701	79.182000
1761584782593516	79.508895
1761584783630807	80.150579
1761584784667787	79.359000
1761584785694106	79.819421
1761584786722107	79.952368
1761584787753472	78.635316
1761584788793176	80.349526
1761584789831640	79.265105
1761584790871020	80.101000
1761584791910523	79.325000
1761584792947311	79.310263
1761584793987092	79.790105
1761584795031417	80.547895
1761584796071884	79.415211
1761584797114222	79.642053
1761584798140823	79.883947
1761584799180845	79.825316
1761584800218948	79.547000
1761584801260895	79.851526
1761584802300099	79.629789
1761584803336161	79.403158
1761584804381025	80.041842
1761584805418088	79.547684
1761584806448802	80.255842
1761584807485235	79.193526
1761584808523501	79.209368
1761584809564496	80.433474
1761584810594768	80.183158
1761584811621902	79.137000
1761584812651968	80.056947
1761584813681782	79.029526
1761584814713566	79.829316
1761584815745551	80.504053
1761584816783943	79.539947
1761584817828028	80.045368
1761584818865035	80.150316
1761584819895744	79.673895
1761584820929597	79.109789
1761584821964035	80.753789
1761584823003686	79.305579
1761584824039365	79.576316
1761584825069675	80.262368
1761584826106916	79.826789
1761584827150380	80.124158
1761584828187306	78.993316
1761584829232993	80.173579
1761584830271562	79.376895
1761584831308884	80.939211
1761584832349245	79.270105
1761584833387139	80.518947
1761584834426343	79.776158
1761584835456603	79.422474
1761584836485389	79.936789
1761584837518170	80.238158
1761584838553461	79.268684
1761584839592001	79.791474
1761584840638355	80.344263
1761584841673067	80.162947
1761584842701787	78.981842
1761584843740767	80.330421
1761584844785256	80.181000
1761584845823323	79.323895
1761584846863804	80.428211
1761584847901738	79.362789
1761584848942296	80.338053
1761584849983195	79.501737
1761584851021973	80.031105
1761584852063413	79.907158
1761584853099572	79.912842
1761584854136073	80.652368
1761584855173971	79.194316
1761584856216986	79.830263
1761584857258375	80.371211
1761584858296271	79.528211
1761584859323827	79.617421
1761584860361879	80.469000
1761584861402183	79.439632
1761584862443473	81.277053
1761584863473480	78.536105
1761584864503279	80.645526
1761584865531928	79.638632
1761584866568360	80.206421
1761584867609746	79.487368
1761584868643450	80.175105
1761584869682317	79.112789
1761584870724626	80.252263
1761584871763950	80.530158
1761584872795257	79.830263
1761584873829521	80.229526
1761584874862315	79.542211
1761584875898845	80.124421
1761584876936208	79.729105
