1761665642577451	49.893000
1761665642878639	297.876000
1761665642915545	278.405000
1761665642975207	281.386000
1761665643043129	293.006000
1761665643098436	292.625000
1761665643151026	289.444000
1761665643202413	283.847000
1761665643255549	280.837000
1761665643333295	303.430000
1761665643385947	300.234000
1761665643436687	295.707000
1761665643489743	292.764000
1761665643541588	288.630000
1761665643593860	284.540000
1761665643670933	305.035000
1761665643724082	302.395000
1761665643777383	300.781000
1761665643781288	249.470000
1761665643785386	200.105000
1761665643788937	147.462000
1761665643794562	96.397000
1761665643794687	153.212000
1761665643795213	97.048000
1761665643796723	42.957000
1761665643801755	103.590000
1761665643802523	48.757000
1761665643843902	38.669000
1761665643845189	91.423000
1761665643846700	41.467000
1761665643887107	30.496000
1761665643939768	31.691000
1761665643990209	30.675000
1761665644044765	33.718000
1761665644095342	32.832000
1761665644146695	32.720000
1761665644196637	31.189000
1761665644248859	31.972000
1761665644300082	31.710000
1761665644352227	32.407000
1761665644402962	31.665000
1761665644455762	32.975000
1761665644506420	32.151000
1761665644557663	31.982000
1761665644610577	33.391000
1761665644664215	34.905000
1761665644717052	35.995000
1761665644768694	36.091000
1761665644819573	35.416000
1761665644872957	37.198000
1761665644923282	35.866000
1761665644974890	35.980000
1761665645026020	35.415000
1761665645078543	36.427000
1761665645129741	36.052000
1761665645180836	35.559000
1761665645233726	36.859000
1761665645283420	35.021000
1761665645335771	35.847000
1761665645387155	35.585000
1761665645438206	35.184000
1761665645489417	34.884000
1761665645542561	36.449000
1761665645594886	37.300000
1761665645644966	35.764000
1761665645702523	41.563000
1761665645755197	42.051000
1761665645807654	42.589000
1761665645860652	43.424000
1761665645911252	42.081000
1761665645963336	42.196000
1761665646014281	41.069000
1761665646072569	47.375000
1761665646119729	42.448000
1761665646120941	95.747000
1761665646124154	46.873000
1761665646169446	40.215000
1761665646220564	39.297000
1761665646273755	40.394000
1761665646325771	40.454000
1761665646376933	39.480000
1761665646429366	39.892000
1761665646481225	39.730000
1761665646531694	38.119000
1761665646584894	39.283000
1761665646638124	40.446000
1761665646690332	40.572000
1761665646753556	50.403000
1761665646806149	50.125000
1761665646859715	50.633000
1761665646910139	48.322000
1761665646963416	49.142000
1761665647016130	49.214000
1761665647068793	49.540000
1761665647121211	49.398000
1761665647173554	49.218000
1761665647226654	49.792000
1761665647279220	49.865000
1761665647332100	50.287000
1761665647384010	49.585000
1761665647436338	49.171000
1761665647488572	48.896000
1761665647542183	50.039000
1761665647594953	50.192000
1761665647646133	48.739000
1761665647702262	51.347000
1761665647760548	57.474000
1761665647821131	64.177000
1761665647877425	66.793000
1761665647928868	64.764000
1761665647985299	67.766000
1761665648036597	65.314000
1761665648088221	63.557000
1761665648144270	66.007000
1761665648195951	65.960000
1761665648247536	64.030000
1761665648303590	65.695000
1761665648359655	67.626000
1761665648411411	65.084000
1761665648467707	67.330000
1761665648518938	64.276000
1761665648575399	66.502000
1761665648626720	63.664000
1761665648682920	65.657000
1761665648734746	63.258000
1761665648794893	69.463000
1761665648862609	82.309000
1761665648922179	86.961000
1761665648975439	84.913000
1761665649029207	84.139000
1761665649083022	82.659000
1761665649143149	87.904000
1761665649196605	86.375000
1761665649250382	84.364000
1761665649304228	82.885000
1761665649357866	82.091000
1761665649418182	87.591000
1761665649471938	86.364000
1761665649525552	84.679000
1761665649578644	82.629000
1761665649639495	88.501000
